"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LLDCG","SD","Net official development assistance (ODA) to landlocked developing countries as a percentage of OECD-DAC donors' GNI, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","NA, 11, 236","0.02","NA, 12, 236","0.03","NA, 13, 236","0.04","NA, 14, 236","0.04","NA, 15, 236","0.05","NA, 16, 236","0.05","NA, 17, 236","0.07","NA, 18, 236","0.06","NA, 19, 236","0.06","NA, 20, 236","0.07","NA, 21, 236","0.06","NA, 22, 236","0.05","NA, 23, 236","0.05","NA, 24, 236","0.04","NA, 25, 236","0.06","NA, 26, 236","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_SIDS","SD","Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","71.60","NA, 11, 235","87.10","NA, 12, 235","92.50","NA, 13, 235","105.00","NA, 14, 235","122.40","NA, 15, 235","223.40","NA, 16, 235","174.40","NA, 17, 235","225.80","NA, 18, 235","212.00","NA, 19, 235","251.10","NA, 20, 235","468.10","NA, 21, 235","265.00","NA, 22, 235","192.80","NA, 23, 235","152.20","NA, 24, 235","113.90","NA, 25, 235","134.30","NA, 26, 235","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_SIDSG","SD","Net official development assistance (ODA) to small island states (SIDS) as a percentage of OECD-DAC donors' GNI, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","NA, 11, 236","0.01","NA, 12, 236","0.01","NA, 13, 236","0.01","NA, 14, 236","0.01","NA, 15, 236","0.02","NA, 16, 236","0.01","NA, 17, 236","0.02","NA, 18, 236","0.02","NA, 19, 236","0.02","NA, 20, 236","0.03","NA, 21, 236","0.02","NA, 22, 236","0.01","NA, 23, 236","0.01","NA, 24, 236","0.01","NA, 25, 236","0.01","NA, 26, 236","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_TOTG","SD","Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","NA, 11, 233","0.22","NA, 12, 233","0.28","NA, 13, 233","0.24","NA, 14, 233","0.27","NA, 15, 233","0.34","NA, 16, 233","0.29","NA, 17, 233","0.29","NA, 18, 233","0.33","NA, 19, 233","0.30","NA, 20, 233","0.34","NA, 21, 233","0.32","NA, 22, 233","0.32","NA, 23, 233","0.27","NA, 24, 233","0.24","NA, 25, 233","0.28","NA, 26, 233","0.26","NA, 27, 237"
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_TOTL","SD","Net official development assistance (ODA) from OECD-DAC countries, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","2,729.70","NA, 11, 234","2,461.10","NA, 12, 234","3,222.80","NA, 13, 234","2,820.10","NA, 14, 234","3,247.90","NA, 15, 234","4,238.10","NA, 16, 234","3,791.00","NA, 17, 234","3,849.30","NA, 18, 234","4,353.80","NA, 19, 234","3,944.60","NA, 20, 234","4,512.80","NA, 21, 234","4,393.50","NA, 22, 234","4,538.80","NA, 23, 234","4,034.60","NA, 24, 234","3,644.00","NA, 25, 234","4,277.20","NA, 53, 234","4,088.60","NA, 27, 238"
"17","17.3","17.3.2","C170302","Volume of remittances (in United States dollars) as a proportion of total GDP","BX_TRF_PWKR","SD","Volume of remittances (in United States dollars) as a proportion of total GDP","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","NA, 11","0.08","NA, 12","0.08","NA, 13","0.08","NA, 14","0.08","NA, 15","0.08","NA, 16","0.08","NA, 17","0.08","NA, 18","0.08","NA, 19","0.09","NA, 20","0.07","NA, 21","0.07","NA, 22","0.07","NA, 23","0.07","NA, 24","0.07","NA, 25","0.09","NA, 26","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BBND","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60","NA, 11, 171","9.15","NA, 12, 171","11.24","NA, 13, 171","14.29","NA, 14, 171","16.97","NA, 15, 171","21.72","NA, 16, 171, 239","24.67","NA, 17, 171, 239","27.51","NA, 18, 114, 239","29.49","NA, 19, 171, 239","30.49","NA, 20, 115","31.70","NA, 21, 115","32.72","NA, 22, 115","33.56","NA, 23, 115, 244","34.38","NA, 24, 115","35.38","NA, 25, 115","36.32","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BBNDN","+","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1,410,932.00","NA, 11, 171","2,836,000.00","NA, 12, 171","3,515,000.00","NA, 13, 171","4,513,000.00","NA, 14, 171","5,416,000.00","NA, 15, 171","7,004,000.00","NA, 16, 171, 239","8,044,000.00","NA, 17, 171, 239","9,075,322.00","NA, 18, 114, 239","9,842,303.00","NA, 19, 171, 239","10,290,000.00","NA, 20, 115","10,817,103.00","NA, 21, 115","11,282,579.00","NA, 22, 115","11,689,914.00","NA, 23, 115, 244","12,094,461.00","NA, 24, 115","12,568,000.00","NA, 25, 115","13,030,000.00","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD10MB","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80","NA, 20, 115, 242","7.72","NA, 21, 115, 242","9.05","NA, 22, 115, 242","12.71","NA, 23, 115, 242","19.33","NA, 24, 115, 242","23.24","NA, 25, 115","25.97","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD10MBN","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,957,164.00","NA, 20, 115, 242","2,633,351.00","NA, 21, 115, 242","3,120,667.00","NA, 22, 115, 242","4,426,357.00","NA, 23, 115, 242","6,800,018.00","NA, 24, 115, 242","8,256,000.00","NA, 25, 115","9,315,000.00","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD256KL2M","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97","NA, 20, 115, 241","2.04","NA, 21, 115, 241","1.24","NA, 22, 115, 241","1.07","NA, 23, 115, 241","1.04","NA, 24, 115","0.86","NA, 25, 115","0.49","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD256KL2MN","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,339,147.00","NA, 20, 115, 241","696,678.00","NA, 21, 115, 241","428,870.00","NA, 22, 115, 241","373,401.00","NA, 23, 115, 241","365,450.00","NA, 24, 115","307,000.00","NA, 25, 115","175,000.00","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD2L10MB","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.83","NA, 20, 115, 240","23.01","NA, 21, 115, 240","22.41","NA, 22, 115, 240","19.78","NA, 23, 115, 243","14.01","NA, 24, 115, 243","11.28","NA, 25, 115","9.87","NA, 26, 115","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BD2L10MBN","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7,031,583.00","NA, 20, 115, 240","7,854,023.00","NA, 21, 115, 240","7,727,927.00","NA, 22, 115, 240","6,890,242.00","NA, 23, 115, 243","4,929,532.00","NA, 24, 115, 243","4,006,000.00","NA, 25, 115","3,541,000.00","NA, 26, 115","",""
