"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN","2017","FN"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_FRHWTR","SD","Proportion of important sites for freshwater biodiversity that are covered by protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.82","C, 11, 150","38.56","C, 12, 150","39.61","C, 13, 150","39.61","C, 14, 150","39.61","C, 15, 150","40.84","C, 16, 150","40.84","C, 17, 150","40.84","C, 18, 150","40.84","C, 19, 150","40.84","C, 20, 150","40.86","C, 21, 150","40.86","C, 22, 150","43.36","C, 23, 150","44.11","C, 24, 150","50.12","C, 25, 150","50.22","C, 26, 150","50.22","C, 27, 150","50.22","C, 54, 150"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_FRHWTR","SD","Proportion of important sites for freshwater biodiversity that are covered by protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.82","C, 11, 150","38.56","C, 12, 150","39.61","C, 13, 150","39.61","C, 14, 150","39.61","C, 15, 150","40.84","C, 16, 150","40.84","C, 17, 150","40.84","C, 18, 150","40.84","C, 19, 150","40.84","C, 20, 150","40.86","C, 21, 150","40.86","C, 22, 150","43.36","C, 23, 150","44.11","C, 24, 150","50.12","C, 25, 150","50.22","C, 26, 150","50.22","C, 27, 150","50.22","C, 54, 150"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_FRHWTR","SD","Proportion of important sites for freshwater biodiversity that are covered by protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.82","C, 11, 150","38.56","C, 12, 150","39.61","C, 13, 150","39.61","C, 14, 150","39.61","C, 15, 150","40.84","C, 16, 150","40.84","C, 17, 150","40.84","C, 18, 150","40.84","C, 19, 150","40.84","C, 20, 150","40.86","C, 21, 150","40.86","C, 22, 150","43.36","C, 23, 150","44.11","C, 24, 150","50.12","C, 25, 150","50.22","C, 26, 150","50.22","C, 27, 150","50.22","C, 54, 150"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.88","C, 11, 150","35.43","C, 12, 150","36.13","C, 13, 150","36.13","C, 14, 150","36.13","C, 15, 150","36.95","C, 16, 150","36.95","C, 17, 150","36.95","C, 18, 150","36.95","C, 19, 150","36.95","C, 20, 150","37.26","C, 21, 150","37.26","C, 22, 150","39.74","C, 23, 150","40.24","C, 24, 150","45.41","C, 25, 150","47.06","C, 26, 150","47.06","C, 27, 150","47.06","C, 54, 150"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.88","C, 11, 150","35.43","C, 12, 150","36.13","C, 13, 150","36.13","C, 14, 150","36.13","C, 15, 150","36.95","C, 16, 150","36.95","C, 17, 150","36.95","C, 18, 150","36.95","C, 19, 150","36.95","C, 20, 150","37.26","C, 21, 150","37.26","C, 22, 150","39.74","C, 23, 150","40.24","C, 24, 150","45.41","C, 25, 150","47.06","C, 26, 150","47.06","C, 27, 150","47.06","C, 54, 150"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.88","C, 11, 150","35.43","C, 12, 150","36.13","C, 13, 150","36.13","C, 14, 150","36.13","C, 15, 150","36.95","C, 16, 150","36.95","C, 17, 150","36.95","C, 18, 150","36.95","C, 19, 150","36.95","C, 20, 150","37.26","C, 21, 150","37.26","C, 22, 150","39.74","C, 23, 150","40.24","C, 24, 150","45.41","C, 25, 150","47.06","C, 26, 150","47.06","C, 27, 150","47.06","C, 54, 150"
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTBIOM","+","Above-ground biomass in forest","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","996.60","NA, 21, 149","","","","","","","","","1,053.40","NA, 26, 149","","","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTBIOPHA","+","Above-ground biomass in forest per hectare","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonnes per hectare","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.78","NA, 21, 149","","","","","","","","","1,053.40","NA, 26, 149","","","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTCERT","SD","Proportion of forest area certified under an independently verified certification scheme","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11,721.30","NA, 21, 149, 209","","","","","","","13,157.27","NA, 25, 149, 209","","","","","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTMGT","SD","Proportion of forest area with a long-term management plan","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","NA, 16, 149, 210","","","","","","","","","100.00","NA, 21, 149, 210","","","","","","","","","","","","","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTPRCT","+","Proportion of forest area within legally established protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.99","NA, 21, 149","","","","","","","","","15.86","NA, 26, 149","","","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTPRCTN","+","Forest area within legally established protected areas","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Hectares","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,208.00","NA, 21, 149","","","","","","","","","1,369.30","NA, 26, 149","","","",""
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","0.94","E, 4, 151","0.94","E, 5, 151","0.94","E, 6, 151","0.94","E, 7, 151","0.95","E, 8, 151","0.95","E, 9, 151","0.95","E, 10, 151","0.95","E, 11, 151","0.95","E, 12, 151","0.95","E, 13, 151","0.95","E, 14, 151","0.95","E, 15, 151","0.95","E, 16, 151","0.96","E, 17, 151","0.96","E, 18, 151","0.96","E, 19, 151","0.96","E, 20, 151","0.96","E, 21, 151","0.96","E, 22, 151","0.96","E, 23, 151","0.96","E, 24, 151","0.97","E, 25, 151","0.97","E, 26, 151","0.97","E, 27, 151","0.97","E, 54, 151"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Not applicable","Units","","","","","","","","","","","","","","","0.93","E, 4, 151","0.94","E, 5, 151","0.94","E, 6, 151","0.94","E, 7, 151","0.94","E, 8, 151","0.94","E, 9, 151","0.94","E, 10, 151","0.95","E, 11, 151","0.95","E, 12, 151","0.95","E, 13, 151","0.95","E, 14, 151","0.95","E, 15, 151","0.95","E, 16, 151","0.95","E, 17, 151","0.95","E, 18, 151","0.96","E, 19, 151","0.96","E, 20, 151","0.96","E, 21, 151","0.96","E, 22, 151","0.96","E, 23, 151","0.96","E, 24, 151","0.96","E, 25, 151","0.96","E, 26, 151","0.96","E, 27, 151","0.96","E, 54, 151"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Not applicable","Units","","","","","","","","","","","","","","","0.94","E, 4, 151","0.94","E, 5, 151","0.95","E, 6, 151","0.95","E, 7, 151","0.95","E, 8, 151","0.95","E, 9, 151","0.95","E, 10, 151","0.95","E, 11, 151","0.95","E, 12, 151","0.95","E, 13, 151","0.95","E, 14, 151","0.96","E, 15, 151","0.96","E, 16, 151","0.96","E, 17, 151","0.96","E, 18, 151","0.96","E, 19, 151","0.96","E, 20, 151","0.97","E, 21, 151","0.97","E, 22, 151","0.97","E, 23, 151","0.97","E, 24, 151","0.97","E, 25, 151","0.98","E, 26, 151","0.98","E, 27, 151","0.98","E, 54, 151"
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_ABSCLRHS","SD","Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","NA, 23, 152, 211","","","","","","","","","",""
